"","site","plot","tree","week","species","rep","plot_number.x","mean_pd","mpa_pd","date_pd","plot_number.y","mean_md","mpa_md","date_md"
"1397","LL","MiddleEarth","2369",18,"blue oak","1","AT001",1.693,1.687,2022-05-04,"AT001",3.0355,2.584,2022-05-04
"1398","LL","MiddleEarth","2369",18,"blue oak","2","AT001",1.693,1.754,2022-05-04,"AT001",3.0355,2.945,2022-05-04
"1399","LL","MiddleEarth","2369",18,"blue oak","3","AT001",1.693,1.638,2022-05-04,"AT001",3.0355,2.88,2022-05-04
"1400","LL","MiddleEarth","2369",18,"blue oak","4",NA,NA,NA,NA,"AT001",3.0355,3.18,2022-05-04
"1401","LL","MiddleEarth","2369",18,"blue oak","5",NA,NA,NA,NA,"AT001",3.0355,3.221,2022-05-04
"1402","LL","MiddleEarth","2369",18,"blue oak","6",NA,NA,NA,NA,"AT001",3.0355,3.403,2022-05-04
"1403","LL","MiddleEarth","2369",19,"blue oak","1","AT001",1.693,1.687,2022-05-09,"AT001",2.803,2.584,2022-05-09
"1404","LL","MiddleEarth","2369",19,"blue oak","2","AT001",1.693,1.754,2022-05-09,"AT001",2.803,2.945,2022-05-09
"1405","LL","MiddleEarth","2369",19,"blue oak","3","AT001",1.693,1.638,2022-05-09,"AT001",2.803,2.88,2022-05-09
"1406","LL","MiddleEarth","2369",21,"blue oak","1","AT001",1.898,1.812,2022-05-25,"AT001",3.72,3.67,2022-05-23
"1407","LL","MiddleEarth","2369",21,"blue oak","1","AT001",1.898,1.812,2022-05-23,"AT001",3.72,3.67,2022-05-23
"1408","LL","MiddleEarth","2369",21,"blue oak","2","AT001",1.898,1.982,2022-05-25,"AT001",3.72,3.79,2022-05-23
"1409","LL","MiddleEarth","2369",21,"blue oak","2","AT001",1.898,1.982,2022-05-23,"AT001",3.72,3.79,2022-05-23
"1410","LL","MiddleEarth","2369",21,"blue oak","3","AT001",1.898,1.9,2022-05-23,"AT001",3.72,3.7,2022-05-23
"1411","LL","MiddleEarth","2369",21,"blue oak","3","AT001",1.898,1.9,2022-05-25,"AT001",3.72,3.7,2022-05-23
"1412","LL","MiddleEarth","2369",29,"blue oak","1","AT001",4.63,4.85,2022-07-19,NA,NA,NA,NA
"1413","LL","MiddleEarth","2369",29,"blue oak","2","AT001",4.63,4.37,2022-07-19,NA,NA,NA,NA
"1414","LL","MiddleEarth","2369",29,"blue oak","3","AT001",4.63,4.8,2022-07-19,NA,NA,NA,NA
"1415","LL","MiddleEarth","2369",29,"blue oak","4","AT001",4.63,4.5,2022-07-19,NA,NA,NA,NA
"1416","LL","MiddleEarth","2369",33,"blue oak","1","AT001",3.314,3.302,2022-08-18,"AT001",4.926,4.923,2022-08-18
"1417","LL","MiddleEarth","2369",33,"blue oak","2","AT001",3.314,3.326,2022-08-18,"AT001",4.926,4.929,2022-08-18
"1418","LL","MiddleEarth","2376",9,"live oak","1",NA,NA,NA,NA,"near AT001",1.69166666666667,2.19,2022-02-28
"1419","LL","MiddleEarth","2376",9,"live oak","2",NA,NA,NA,NA,"near AT001",1.69166666666667,1.73,2022-02-28
"1420","LL","MiddleEarth","2376",9,"live oak","3",NA,NA,NA,NA,"near AT001",1.69166666666667,1.7,2022-02-28
"1421","LL","MiddleEarth","2376",9,"live oak","4",NA,NA,NA,NA,"near AT001",1.69166666666667,1.65,2022-02-28
"1422","LL","MiddleEarth","2376",9,"live oak","5",NA,NA,NA,NA,"near AT001",1.69166666666667,1.58,2022-02-28
"1423","LL","MiddleEarth","2376",9,"live oak","6",NA,NA,NA,NA,"near AT001",1.69166666666667,1.3,2022-02-28
"1424","LL","MiddleEarth","2376",10,"live oak","1","near AT001",0.820666666666667,0.91,2022-03-08,"near AT001",2.683,2.504,2022-03-08
"1425","LL","MiddleEarth","2376",10,"live oak","2","near AT001",0.820666666666667,0.751,2022-03-08,"near AT001",2.683,2.231,2022-03-08
"1426","LL","MiddleEarth","2376",10,"live oak","3","near AT001",0.820666666666667,0.801,2022-03-08,"near AT001",2.683,2.017,2022-03-08
"1427","LL","MiddleEarth","2376",10,"live oak","4",NA,NA,NA,NA,"near AT001",2.683,4.306,2022-03-08
"1428","LL","MiddleEarth","2376",10,"live oak","5",NA,NA,NA,NA,"near AT001",2.683,2.836,2022-03-08
"1429","LL","MiddleEarth","2376",10,"live oak","6",NA,NA,NA,NA,"near AT001",2.683,2.204,2022-03-08
"1430","LL","MiddleEarth","2376",12,"live oak","1","near AT001",0.441666666666667,0.45,2022-03-25,"near AT001",2.4,2.35,2022-03-23
"1431","LL","MiddleEarth","2376",12,"live oak","1","near AT001",0.441666666666667,0.45,2022-03-25,"near AT001",2.4,2.35,2022-03-25
"1432","LL","MiddleEarth","2376",12,"live oak","1","near AT001",0.441666666666667,0.45,2022-03-23,"near AT001",2.4,2.35,2022-03-23
"1433","LL","MiddleEarth","2376",12,"live oak","1","near AT001",0.441666666666667,0.45,2022-03-23,"near AT001",2.4,2.35,2022-03-25
"1434","LL","MiddleEarth","2376",12,"live oak","2","near AT001",0.441666666666667,0.475,2022-03-23,"near AT001",2.4,2.3,2022-03-23
"1435","LL","MiddleEarth","2376",12,"live oak","2","near AT001",0.441666666666667,0.475,2022-03-23,"near AT001",2.4,2.3,2022-03-25
"1436","LL","MiddleEarth","2376",12,"live oak","2","near AT001",0.441666666666667,0.475,2022-03-25,"near AT001",2.4,2.3,2022-03-23
"1437","LL","MiddleEarth","2376",12,"live oak","2","near AT001",0.441666666666667,0.475,2022-03-25,"near AT001",2.4,2.3,2022-03-25
"1438","LL","MiddleEarth","2376",12,"live oak","3","near AT001",0.441666666666667,0.4,2022-03-25,"near AT001",2.4,2.55,2022-03-25
"1439","LL","MiddleEarth","2376",12,"live oak","3","near AT001",0.441666666666667,0.4,2022-03-25,"near AT001",2.4,2.55,2022-03-23
"1440","LL","MiddleEarth","2376",12,"live oak","3","near AT001",0.441666666666667,0.4,2022-03-23,"near AT001",2.4,2.55,2022-03-25
"1441","LL","MiddleEarth","2376",12,"live oak","3","near AT001",0.441666666666667,0.4,2022-03-23,"near AT001",2.4,2.55,2022-03-23
"1442","LL","MiddleEarth","2376",13,"live oak","1","near AT001",0.283333333333333,0.25,2022-03-30,NA,NA,NA,NA
"1443","LL","MiddleEarth","2376",13,"live oak","2","near AT001",0.283333333333333,0.35,2022-03-30,NA,NA,NA,NA
"1444","LL","MiddleEarth","2376",13,"live oak","3","near AT001",0.283333333333333,0.25,2022-03-30,NA,NA,NA,NA
"1445","LL","MiddleEarth","2376",14,"live oak","1",NA,NA,NA,NA,"near AT001",2.8,3.1,2022-04-06
"1446","LL","MiddleEarth","2376",14,"live oak","2",NA,NA,NA,NA,"near AT001",2.8,2.6,2022-04-06
"1447","LL","MiddleEarth","2376",14,"live oak","3",NA,NA,NA,NA,"near AT001",2.8,2.7,2022-04-06
"1448","LL","MiddleEarth","2376",15,"live oak","1","near AT001",0.828333333333333,0.689,2022-04-11,"near AT001",1.55933333333333,1.416,2022-04-13
"1449","LL","MiddleEarth","2376",15,"live oak","2","near AT001",0.828333333333333,0.947,2022-04-11,"near AT001",1.55933333333333,1.671,2022-04-13
"1450","LL","MiddleEarth","2376",15,"live oak","3","near AT001",0.828333333333333,0.849,2022-04-11,"near AT001",1.55933333333333,1.591,2022-04-13
"1451","LL","MiddleEarth","2376",17,"live oak","1","near AT001",0.969333333333333,0.864,2022-04-25,"near AT001",2.48825,2.571,2022-04-25
"1452","LL","MiddleEarth","2376",17,"live oak","2","near AT001",0.969333333333333,1.052,2022-04-25,"near AT001",2.48825,2.47,2022-04-25
"1453","LL","MiddleEarth","2376",17,"live oak","3","near AT001",0.969333333333333,0.992,2022-04-25,"near AT001",2.48825,2.404,2022-04-25
"1454","LL","MiddleEarth","2376",17,"live oak","4",NA,NA,NA,NA,"near AT001",2.48825,2.508,2022-04-25
"1455","LL","MiddleEarth","2376",18,"live oak","1",NA,NA,NA,NA,"near AT001",2.98,2.926,2022-05-04
"1456","LL","MiddleEarth","2376",18,"live oak","2",NA,NA,NA,NA,"near AT001",2.98,3.034,2022-05-04
"1457","LL","MiddleEarth","2376",19,"live oak","1","near AT001",0.7265,0.778,2022-05-09,"near AT001",3.50566666666667,3.781,2022-05-09
"1458","LL","MiddleEarth","2376",19,"live oak","2","near AT001",0.7265,0.587,2022-05-09,"near AT001",3.50566666666667,3.295,2022-05-09
"1459","LL","MiddleEarth","2376",19,"live oak","3","near AT001",0.7265,0.802,2022-05-09,"near AT001",3.50566666666667,3.441,2022-05-09
"1460","LL","MiddleEarth","2376",19,"live oak","4","near AT001",0.7265,0.739,2022-05-09,NA,NA,NA,NA
"1461","LL","MiddleEarth","2376",21,"live oak","1","near AT001",1.2044,0.839,2022-05-23,"near AT001",2.35,2.615,2022-05-23
"1462","LL","MiddleEarth","2376",21,"live oak","2","near AT001",1.2044,1.11,2022-05-23,"near AT001",2.35,2.386,2022-05-23
"1463","LL","MiddleEarth","2376",21,"live oak","3","near AT001",1.2044,1.556,2022-05-23,"near AT001",2.35,2.056,2022-05-23
"1464","LL","MiddleEarth","2376",21,"live oak","4","near AT001",1.2044,1.331,2022-05-23,"near AT001",2.35,2.343,2022-05-23
"1465","LL","MiddleEarth","2376",21,"live oak","5","near AT001",1.2044,1.186,2022-05-23,NA,NA,NA,NA
"1466","LL","MiddleEarth","2376",29,"live oak","1","near AT001",2.05,2,2022-07-19,"near AT001",5,5.1,2022-07-19
"1467","LL","MiddleEarth","2376",29,"live oak","2","near AT001",2.05,2.25,2022-07-19,"near AT001",5,4.8,2022-07-19
"1468","LL","MiddleEarth","2376",29,"live oak","3","near AT001",2.05,1.9,2022-07-19,"near AT001",5,5.1,2022-07-19
"1469","LL","MiddleEarth","2376",33,"live oak","1","near AT001",2.519,3.042,2022-08-18,"near AT001",3.76166666666667,3.981,2022-08-18
"1470","LL","MiddleEarth","2376",33,"live oak","2","near AT001",2.519,2.378,2022-08-18,"near AT001",3.76166666666667,3.502,2022-08-18
"1471","LL","MiddleEarth","2376",33,"live oak","3","near AT001",2.519,2.137,2022-08-18,"near AT001",3.76166666666667,3.802,2022-08-18
"1472","LL","MiddleEarth","2377",9,"live oak","1",NA,NA,NA,NA,"near AT001",2.14,2.18,2022-02-28
"1473","LL","MiddleEarth","2377",9,"live oak","2",NA,NA,NA,NA,"near AT001",2.14,2.71,2022-02-28
"1474","LL","MiddleEarth","2377",9,"live oak","3",NA,NA,NA,NA,"near AT001",2.14,1.7,2022-02-28
"1475","LL","MiddleEarth","2377",9,"live oak","4",NA,NA,NA,NA,"near AT001",2.14,1.64,2022-02-28
"1476","LL","MiddleEarth","2377",9,"live oak","5",NA,NA,NA,NA,"near AT001",2.14,2.51,2022-02-28
"1477","LL","MiddleEarth","2377",9,"live oak","6",NA,NA,NA,NA,"near AT001",2.14,2.1,2022-02-28
"1478","LL","MiddleEarth","2377",10,"live oak","1","near AT001",0.3665,0.353,2022-03-08,"near AT001",2.21666666666667,1.4,2022-03-08
"1479","LL","MiddleEarth","2377",10,"live oak","2","near AT001",0.3665,0.38,2022-03-08,"near AT001",2.21666666666667,1.45,2022-03-08
"1480","LL","MiddleEarth","2377",10,"live oak","3",NA,NA,NA,NA,"near AT001",2.21666666666667,3,2022-03-08
"1481","LL","MiddleEarth","2377",10,"live oak","4",NA,NA,NA,NA,"near AT001",2.21666666666667,3.15,2022-03-08
"1482","LL","MiddleEarth","2377",10,"live oak","5",NA,NA,NA,NA,"near AT001",2.21666666666667,1.55,2022-03-08
"1483","LL","MiddleEarth","2377",10,"live oak","6",NA,NA,NA,NA,"near AT001",2.21666666666667,2.75,2022-03-08
"1484","LL","MiddleEarth","2377",12,"live oak","1",NA,NA,NA,NA,"near AT001",2.3,2.55,2022-03-25
"1485","LL","MiddleEarth","2377",12,"live oak","1",NA,NA,NA,NA,"near AT001",2.3,2.55,2022-03-23
"1486","LL","MiddleEarth","2377",12,"live oak","2",NA,NA,NA,NA,"near AT001",2.3,3.45,2022-03-25
"1487","LL","MiddleEarth","2377",12,"live oak","2",NA,NA,NA,NA,"near AT001",2.3,3.45,2022-03-23
"1488","LL","MiddleEarth","2377",12,"live oak","3",NA,NA,NA,NA,"near AT001",2.3,1.4,2022-03-25
"1489","LL","MiddleEarth","2377",12,"live oak","3",NA,NA,NA,NA,"near AT001",2.3,1.4,2022-03-23
"1490","LL","MiddleEarth","2377",12,"live oak","4",NA,NA,NA,NA,"near AT001",2.3,1.4,2022-03-23
"1491","LL","MiddleEarth","2377",12,"live oak","4",NA,NA,NA,NA,"near AT001",2.3,1.4,2022-03-25
"1492","LL","MiddleEarth","2377",12,"live oak","5",NA,NA,NA,NA,"near AT001",2.3,1.6,2022-03-23
"1493","LL","MiddleEarth","2377",12,"live oak","5",NA,NA,NA,NA,"near AT001",2.3,1.6,2022-03-25
"1494","LL","MiddleEarth","2377",12,"live oak","6",NA,NA,NA,NA,"near AT001",2.3,3.4,2022-03-23
"1495","LL","MiddleEarth","2377",12,"live oak","6",NA,NA,NA,NA,"near AT001",2.3,3.4,2022-03-25
"1496","LL","MiddleEarth","2377",13,"live oak","1","near AT001",0.243333333333333,0.22,2022-03-30,NA,NA,NA,NA
"1497","LL","MiddleEarth","2377",13,"live oak","2","near AT001",0.243333333333333,0.3,2022-03-30,NA,NA,NA,NA
"1498","LL","MiddleEarth","2377",13,"live oak","3","near AT001",0.243333333333333,0.21,2022-03-30,NA,NA,NA,NA
"1499","LL","MiddleEarth","2377",14,"live oak","1",NA,NA,NA,NA,"near AT001",2.815,2.78,2022-04-06
"1500","LL","MiddleEarth","2377",14,"live oak","2",NA,NA,NA,NA,"near AT001",2.815,2.85,2022-04-06
"1501","LL","MiddleEarth","2377",15,"live oak","1","near AT001",0.825,0.3,2022-04-11,"near AT001",1.90322857142857,2.007,2022-04-13
"1502","LL","MiddleEarth","2377",15,"live oak","2","near AT001",0.825,1.1,2022-04-11,"near AT001",1.90322857142857,1.591,2022-04-13
"1503","LL","MiddleEarth","2377",15,"live oak","3","near AT001",0.825,1,2022-04-11,"near AT001",1.90322857142857,1.843,2022-04-13
"1504","LL","MiddleEarth","2377",15,"live oak","4","near AT001",0.825,0.9,2022-04-11,"near AT001",1.90322857142857,2.089,2022-04-13
"1505","LL","MiddleEarth","2377",15,"live oak","5",NA,NA,NA,NA,"near AT001",1.90322857142857,2.1616,2022-04-13
"1506","LL","MiddleEarth","2377",15,"live oak","6",NA,NA,NA,NA,"near AT001",1.90322857142857,1.69,2022-04-13
"1507","LL","MiddleEarth","2377",15,"live oak","7",NA,NA,NA,NA,"near AT001",1.90322857142857,1.941,2022-04-13
"1508","LL","MiddleEarth","2377",17,"live oak","1","near AT001",1.307,1.139,2022-04-25,"near AT001",2.96633333333333,3.169,2022-04-25
"1509","LL","MiddleEarth","2377",17,"live oak","2","near AT001",1.307,1.221,2022-04-25,"near AT001",2.96633333333333,2.961,2022-04-25
"1510","LL","MiddleEarth","2377",17,"live oak","3","near AT001",1.307,1.561,2022-04-25,"near AT001",2.96633333333333,2.769,2022-04-25
"1511","LL","MiddleEarth","2377",18,"live oak","1",NA,NA,NA,NA,"near AT001",2.10114285714286,2.113,2022-05-04
"1512","LL","MiddleEarth","2377",18,"live oak","2",NA,NA,NA,NA,"near AT001",2.10114285714286,1.987,2022-05-04
"1513","LL","MiddleEarth","2377",18,"live oak","3",NA,NA,NA,NA,"near AT001",2.10114285714286,2.158,2022-05-04
"1514","LL","MiddleEarth","2377",18,"live oak","4",NA,NA,NA,NA,"near AT001",2.10114285714286,1.923,2022-05-04
"1515","LL","MiddleEarth","2377",18,"live oak","5",NA,NA,NA,NA,"near AT001",2.10114285714286,2.669,2022-05-04
"1516","LL","MiddleEarth","2377",18,"live oak","6",NA,NA,NA,NA,"near AT001",2.10114285714286,1.971,2022-05-04
"1517","LL","MiddleEarth","2377",18,"live oak","7",NA,NA,NA,NA,"near AT001",2.10114285714286,1.887,2022-05-04
"1518","LL","MiddleEarth","2377",19,"live oak","1","near AT001",0.583333333333333,0.608,2022-05-09,"near AT001",1.77316666666667,2.04,2022-05-09
"1519","LL","MiddleEarth","2377",19,"live oak","2","near AT001",0.583333333333333,0.538,2022-05-09,"near AT001",1.77316666666667,1.721,2022-05-09
"1520","LL","MiddleEarth","2377",19,"live oak","3","near AT001",0.583333333333333,0.604,2022-05-09,"near AT001",1.77316666666667,1.593,2022-05-09
"1521","LL","MiddleEarth","2377",19,"live oak","4",NA,NA,NA,NA,"near AT001",1.77316666666667,1.598,2022-05-09
"1522","LL","MiddleEarth","2377",19,"live oak","5",NA,NA,NA,NA,"near AT001",1.77316666666667,1.899,2022-05-09
"1523","LL","MiddleEarth","2377",19,"live oak","6",NA,NA,NA,NA,"near AT001",1.77316666666667,1.788,2022-05-09
"1524","LL","MiddleEarth","2377",21,"live oak","1","near AT001",0.905666666666667,0.899,2022-05-23,"near AT001",1.61575,1.464,2022-05-23
"1525","LL","MiddleEarth","2377",21,"live oak","2","near AT001",0.905666666666667,1.019,2022-05-23,"near AT001",1.61575,1.728,2022-05-23
"1526","LL","MiddleEarth","2377",21,"live oak","3","near AT001",0.905666666666667,0.82,2022-05-23,"near AT001",1.61575,1.531,2022-05-23
"1527","LL","MiddleEarth","2377",21,"live oak","4","near AT001",0.905666666666667,0.978,2022-05-23,"near AT001",1.61575,1.74,2022-05-23
"1528","LL","MiddleEarth","2377",21,"live oak","5","near AT001",0.905666666666667,1.06,2022-05-23,NA,NA,NA,NA
"1529","LL","MiddleEarth","2377",21,"live oak","6","near AT001",0.905666666666667,0.658,2022-05-23,NA,NA,NA,NA
"1530","LL","MiddleEarth","2377",29,"live oak","1","near AT001",2.36666666666667,2.4,2022-07-19,NA,NA,NA,NA
"1531","LL","MiddleEarth","2377",29,"live oak","2","near AT001",2.36666666666667,2.3,2022-07-19,NA,NA,NA,NA
"1532","LL","MiddleEarth","2377",29,"live oak","3","near AT001",2.36666666666667,2.4,2022-07-19,NA,NA,NA,NA
"1533","LL","MiddleEarth","2377",33,"live oak","1","near AT001",1.42,1.309,2022-08-18,"near AT001",4.0285,4.051,2022-08-18
"1534","LL","MiddleEarth","2377",33,"live oak","2","near AT001",1.42,1.412,2022-08-18,"near AT001",4.0285,4.006,2022-08-18
"1535","LL","MiddleEarth","2377",33,"live oak","3","near AT001",1.42,1.539,2022-08-18,NA,NA,NA,NA
"1536","LL","MiddleEarth","2378",10,"blue oak","1","near AT001",1.02433333333333,0.923,2022-03-08,"near AT001",1.7875,1.85,2022-03-08
"1537","LL","MiddleEarth","2378",10,"blue oak","2","near AT001",1.02433333333333,1.05,2022-03-08,"near AT001",1.7875,2,2022-03-08
"1538","LL","MiddleEarth","2378",10,"blue oak","3","near AT001",1.02433333333333,1.1,2022-03-08,"near AT001",1.7875,1.8,2022-03-08
"1539","LL","MiddleEarth","2378",10,"blue oak","4",NA,NA,NA,NA,"near AT001",1.7875,1.5,2022-03-08
"1540","LL","MiddleEarth","2378",12,"blue oak","1","near AT001",0.991666666666667,0.875,2022-03-25,"near AT001",2.95,2.8,2022-03-23
"1541","LL","MiddleEarth","2378",12,"blue oak","1","near AT001",0.991666666666667,0.875,2022-03-25,"near AT001",2.95,2.8,2022-03-25
"1542","LL","MiddleEarth","2378",12,"blue oak","1","near AT001",0.991666666666667,0.875,2022-03-23,"near AT001",2.95,2.8,2022-03-23
"1543","LL","MiddleEarth","2378",12,"blue oak","1","near AT001",0.991666666666667,0.875,2022-03-23,"near AT001",2.95,2.8,2022-03-25
"1544","LL","MiddleEarth","2378",12,"blue oak","2","near AT001",0.991666666666667,1.05,2022-03-25,"near AT001",2.95,3.025,2022-03-23
"1545","LL","MiddleEarth","2378",12,"blue oak","2","near AT001",0.991666666666667,1.05,2022-03-25,"near AT001",2.95,3.025,2022-03-25
"1546","LL","MiddleEarth","2378",12,"blue oak","2","near AT001",0.991666666666667,1.05,2022-03-23,"near AT001",2.95,3.025,2022-03-23
"1547","LL","MiddleEarth","2378",12,"blue oak","2","near AT001",0.991666666666667,1.05,2022-03-23,"near AT001",2.95,3.025,2022-03-25
"1548","LL","MiddleEarth","2378",12,"blue oak","3","near AT001",0.991666666666667,1.05,2022-03-25,"near AT001",2.95,3.025,2022-03-23
"1549","LL","MiddleEarth","2378",12,"blue oak","3","near AT001",0.991666666666667,1.05,2022-03-25,"near AT001",2.95,3.025,2022-03-25
"1550","LL","MiddleEarth","2378",12,"blue oak","3","near AT001",0.991666666666667,1.05,2022-03-23,"near AT001",2.95,3.025,2022-03-23
"1551","LL","MiddleEarth","2378",12,"blue oak","3","near AT001",0.991666666666667,1.05,2022-03-23,"near AT001",2.95,3.025,2022-03-25
"1552","LL","MiddleEarth","2378",13,"blue oak","1","near AT001",0.585,0.63,2022-03-30,NA,NA,NA,NA
"1553","LL","MiddleEarth","2378",13,"blue oak","2","near AT001",0.585,0.55,2022-03-30,NA,NA,NA,NA
"1554","LL","MiddleEarth","2378",13,"blue oak","3","near AT001",0.585,0.55,2022-03-30,NA,NA,NA,NA
"1555","LL","MiddleEarth","2378",13,"blue oak","4","near AT001",0.585,0.61,2022-03-30,NA,NA,NA,NA
"1556","LL","MiddleEarth","2378",14,"blue oak","1",NA,NA,NA,NA,"near AT001",2.85,2.8,2022-04-06
"1557","LL","MiddleEarth","2378",14,"blue oak","2",NA,NA,NA,NA,"near AT001",2.85,2.95,2022-04-06
"1558","LL","MiddleEarth","2378",14,"blue oak","3",NA,NA,NA,NA,"near AT001",2.85,2.8,2022-04-06
"1559","LL","MiddleEarth","2378",15,"blue oak","1","near AT001",1.305,1.333,2022-04-11,"near AT001",1.621,1.651,2022-04-13
"1560","LL","MiddleEarth","2378",15,"blue oak","2","near AT001",1.305,1.301,2022-04-11,"near AT001",1.621,1.591,2022-04-13
"1561","LL","MiddleEarth","2378",15,"blue oak","3","near AT001",1.305,1.281,2022-04-11,NA,NA,NA,NA
"1562","LL","MiddleEarth","2378",17,"blue oak","1","near AT001",1.5095,1.528,2022-04-25,"near AT001",3.096,2.84,2022-04-25
"1563","LL","MiddleEarth","2378",17,"blue oak","2","near AT001",1.5095,1.491,2022-04-25,"near AT001",3.096,3.09,2022-04-25
"1564","LL","MiddleEarth","2378",17,"blue oak","3",NA,NA,NA,NA,"near AT001",3.096,3.01,2022-04-25
"1565","LL","MiddleEarth","2378",17,"blue oak","4",NA,NA,NA,NA,"near AT001",3.096,3.45,2022-04-25
"1566","LL","MiddleEarth","2378",17,"blue oak","5",NA,NA,NA,NA,"near AT001",3.096,3.09,2022-04-25
"1567","LL","MiddleEarth","2378",18,"blue oak","1",NA,NA,NA,NA,"near AT001",2.466,2.945,2022-05-04
"1568","LL","MiddleEarth","2378",18,"blue oak","2",NA,NA,NA,NA,"near AT001",2.466,1.987,2022-05-04
"1569","LL","MiddleEarth","2378",19,"blue oak","1","near AT001",1.55,1.53,2022-05-09,NA,NA,NA,NA
"1570","LL","MiddleEarth","2378",19,"blue oak","2","near AT001",1.55,1.56,2022-05-09,NA,NA,NA,NA
"1571","LL","MiddleEarth","2378",19,"blue oak","3","near AT001",1.55,1.56,2022-05-09,NA,NA,NA,NA
"1572","LL","MiddleEarth","2378",21,"blue oak","1","near AT001",1.70233333333333,1.688,2022-05-23,"near AT001",3.192,3.361,2022-05-23
"1573","LL","MiddleEarth","2378",21,"blue oak","2","near AT001",1.70233333333333,1.731,2022-05-23,"near AT001",3.192,3.187,2022-05-23
"1574","LL","MiddleEarth","2378",21,"blue oak","3","near AT001",1.70233333333333,1.688,2022-05-23,"near AT001",3.192,2.778,2022-05-23
"1575","LL","MiddleEarth","2378",21,"blue oak","4",NA,NA,NA,NA,"near AT001",3.192,3.373,2022-05-23
"1576","LL","MiddleEarth","2378",21,"blue oak","5",NA,NA,NA,NA,"near AT001",3.192,3.261,2022-05-23
"1577","LL","MiddleEarth","2378",29,"blue oak","1","near AT001",2.005,1.78,2022-07-19,"near AT001",3.7375,3.7,2022-07-19
"1578","LL","MiddleEarth","2378",29,"blue oak","2","near AT001",2.005,2.33,2022-07-19,"near AT001",3.7375,3.75,2022-07-19
"1579","LL","MiddleEarth","2378",29,"blue oak","3","near AT001",2.005,1.89,2022-07-19,"near AT001",3.7375,3.8,2022-07-19
"1580","LL","MiddleEarth","2378",29,"blue oak","4","near AT001",2.005,2.02,2022-07-19,"near AT001",3.7375,3.7,2022-07-19
"1581","LL","MiddleEarth","2378",33,"blue oak","1","near AT001",3.0715,3.075,2022-08-18,"near AT001",3.946,4.03,2022-08-18
"1582","LL","MiddleEarth","2378",33,"blue oak","2","near AT001",3.0715,3.068,2022-08-18,"near AT001",3.946,3.902,2022-08-18
"1583","LL","MiddleEarth","2378",33,"blue oak","3",NA,NA,NA,NA,"near AT001",3.946,3.906,2022-08-18
"1584","LL","MiddleEarth","2379",10,"blue oak","1","near AT001",1.23875,1.201,2022-03-08,NA,NA,NA,NA
"1585","LL","MiddleEarth","2379",10,"blue oak","2","near AT001",1.23875,1.44,2022-03-08,NA,NA,NA,NA
"1586","LL","MiddleEarth","2379",10,"blue oak","3","near AT001",1.23875,1.124,2022-03-08,NA,NA,NA,NA
"1587","LL","MiddleEarth","2379",10,"blue oak","4","near AT001",1.23875,1.19,2022-03-08,NA,NA,NA,NA
"1588","LL","MiddleEarth","2379",12,"blue oak","1","near AT001",1.032,0.919,2022-03-25,"near AT001",3.19375,3.55,2022-03-25
